id_match,home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
2017964,Hungary,Portugal,HUN,POR,3.0,3.0,,,3.0,3.0,,DRAW,2016,2016-06-22,2016-06-22T16:00:00Z,2.0,Group F,MD3,44.0,SOFT,32.0,SUNNY,9.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,55514.0,250002940,FRA,58921.0,45.765,4.982,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 19, 'second': 32}, 'international_name': 'Zoltán Gera', 'club_shirt_name': 'Gera', 'country_code': 'HUN', 'national_field_position': '', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 42, 'second': 49}, 'international_name': 'Nani', 'club_shirt_name': 'NANI', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '17', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 47, 'second': 27}, 'international_name': 'Balázs Dzsudzsák', 'club_shirt_name': 'Dzsudzsák', 'country_code': 'HUN', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 50, 'second': 5}, 'international_name': 'Cristiano Ronaldo', 'club_shirt_name': 'Ronaldo', 'country_code': 'POR', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 55, 'second': 10}, 'international_name': 'Balázs Dzsudzsák', 'club_shirt_name': 'Dzsudzsák', 'country_code': 'HUN', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 62, 'second': 32}, 'international_name': 'Cristiano Ronaldo', 'club_shirt_name': 'Ronaldo', 'country_code': 'POR', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Aleksei Kulbakov', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Kulbakov', 'gender': 'MALE', 'counrty_code': 'BLR', 'counrty': 'Belarus'}, {'name': 'Stephen Child', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Child', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Martin Sturkenboom', 'role': 'UEFA_DELEGATE', 'name_short': 'Sturkenboom', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Bo Karlsson', 'role': 'REFEREE_OBSERVER', 'name_short': 'Karlsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Michael Mullarkey', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Mullarkey', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Martin Atkinson', 'role': 'REFEREE', 'name_short': 'Atkinson', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Michael Oliver', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Oliver', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Craig Pawson', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Pawson', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}]",Lyon,OL Stadium,Groupama Stadium,OL Stadium,OL Stadium,Groupama Stadium
2017963,Iceland,Austria,ISL,AUT,2.0,1.0,,,2.0,1.0,Iceland,WIN_REGULAR,2016,2016-06-22,2016-06-22T16:00:00Z,2.0,Group F,MD3,60.0,SOFT,28.0,PARTLY_CLOUDY,11.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,68714.0,70584,FRA,81286.0,48.9245472,2.3600667,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 18, 'second': 57}, 'international_name': 'Jón Dadi Bödvarsson', 'club_shirt_name': 'Böðvarsson', 'country_code': 'ISL', 'national_field_position': 'FORWARD', 'national_jersey_number': '22', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 60, 'second': 53}, 'international_name': 'Alessandro Schöpf', 'club_shirt_name': 'Schöpf', 'country_code': 'AUT', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '18', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 4, 'minute': 90, 'second': 34}, 'international_name': 'Arnór Ingvi Traustason', 'club_shirt_name': 'Traustason', 'country_code': 'ISL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '21', 'goal_type': 'SCORED'}]","[{'phase': 'FIRST_HALF', 'time': {'minute': 37, 'second': 14}, 'international_name': 'Aleksandar Dragović', 'club_shirt_name': 'Dragović', 'country_code': 'AUT', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3', 'penalty_type': 'MISSED'}]",,,"[{'name': 'Marc Batta', 'role': 'REFEREE_OBSERVER', 'name_short': 'Batta', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Tomasz Listkiewicz', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Listkiewicz', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Tomasz Musiał', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Musiał', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Paweł Raczkowski', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Raczkowski', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Paweł Sokolnicki', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Sokolnicki', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Mark Clattenburg', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Clattenburg', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Szymon Marciniak', 'role': 'REFEREE', 'name_short': 'Marciniak', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Jānis Mežeckis', 'role': 'UEFA_DELEGATE', 'name_short': 'Mežeckis', 'gender': 'MALE', 'counrty_code': 'LVA', 'counrty': 'Latvia'}]",Saint-Denis,Stade de France,Stade de France,Stade de France,Stade de France,Stade de France
2017899,Croatia,Spain,CRO,ESP,2.0,1.0,,,2.0,1.0,Croatia,WIN_REGULAR,2016,2016-06-21,2016-06-21T19:00:00Z,2.0,Group D,MD3,48.0,SOFT,25.0,CLEAR_NIGHT,19.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,37245.0,250002702,FRA,41774.0,44.89925,-0.56579,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 7, 'second': 36}, 'international_name': 'Álvaro Morata', 'club_shirt_name': 'MORATA', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 45, 'second': 33}, 'international_name': 'Nikola Kalinić', 'club_shirt_name': 'KALINIĆ', 'country_code': 'CRO', 'national_field_position': 'FORWARD', 'national_jersey_number': '16', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 87, 'second': 53}, 'international_name': 'Ivan Perišić', 'club_shirt_name': 'Perišić', 'country_code': 'CRO', 'national_field_position': 'FORWARD', 'national_jersey_number': '14', 'goal_type': 'SCORED'}]","[{'phase': 'SECOND_HALF', 'time': {'minute': 72, 'second': 3}, 'international_name': 'Sergio Ramos', 'club_shirt_name': 'Sergio Ramos', 'country_code': 'ESP', 'national_field_position': 'DEFENDER', 'national_jersey_number': '15', 'penalty_type': 'MISSED'}]",,,"[{'name': 'Richard Liesveld', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Liesveld', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Sander van Roekel', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Van Roekel', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Erwin Zeinstra', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Zeinstra', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Sviatlana Hrynkevich', 'role': 'UEFA_DELEGATE', 'name_short': 'Hrynkevich', 'gender': 'FEMALE', 'counrty_code': 'BLR', 'counrty': 'Belarus'}, {'name': 'Viktor Kassai', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Kassai', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Björn Kuipers', 'role': 'REFEREE', 'name_short': 'Kuipers', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Nikolai Levnikov', 'role': 'REFEREE_OBSERVER', 'name_short': 'Levnikov', 'gender': 'MALE', 'counrty_code': 'RUS', 'counrty': 'Russia'}, {'name': 'Pol van Boekel', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Van Boekel', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}]",Bordeaux,Stade de Bordeaux,Stade de Bordeaux,Stade de Bordeaux,Stade de Bordeaux,Stade Matmut Atlantique
2017900,Czechia,Türki̇ye,CZE,TUR,0.0,2.0,,,0.0,2.0,Türki̇ye,WIN_REGULAR,2016,2016-06-21,2016-06-21T19:00:00Z,2.0,Group D,MD3,75.0,DRY,17.0,PARTLY_CLOUDY,9.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,32836.0,63207,FRA,38223.0,50.4328336,2.815,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 10, 'second': 29}, 'international_name': 'Burak Yılmaz', 'club_shirt_name': '', 'country_code': 'TUR', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 65, 'second': 23}, 'international_name': 'Ozan Tufan', 'club_shirt_name': 'OZAN TUFAN', 'country_code': 'TUR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '6', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Francis Connor', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Connor', 'gender': 'MALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'William Collum', 'role': 'REFEREE', 'name_short': 'Collum', 'gender': 'MALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'Kyros Vassaras', 'role': 'REFEREE_OBSERVER', 'name_short': 'Vassaras', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'John Beaton', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Beaton', 'gender': 'MALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'Alan McRae', 'role': 'UEFA_DELEGATE', 'name_short': 'McRae', 'gender': 'MALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'Bobby Madden', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Madden', 'gender': 'MALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'Damien MacGraith', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'MacGraith', 'gender': 'MALE', 'counrty_code': 'IRL', 'counrty': 'Republic of Ireland'}, {'name': 'Sergei Lapochkin', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Lapochkin', 'gender': 'MALE', 'counrty_code': 'RUS', 'counrty': 'Russia'}]",Lens Agglo,Stade Bollaert-Delelis,Stade Bollaert-Delelis,Stade Bollaert-Delelis,Stade Bollaert-Delelis,none
2017897,Northern Ireland,Germany,NIR,GER,0.0,1.0,,,0.0,1.0,Germany,WIN_REGULAR,2016,2016-06-21,2016-06-21T16:00:00Z,2.0,Group C,MD3,67.0,SOFT,21.0,CLOUDY,11.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,44125.0,57779,FRA,47926.0,48.8414333,2.2530333,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 29, 'second': 4}, 'international_name': 'Mario Gomez', 'club_shirt_name': 'Gomez', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': '23', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Benoît Bastien', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Bastien', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Fredy Fautrel', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Fautrel', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Hugh Dallas', 'role': 'REFEREE_OBSERVER', 'name_short': 'Dallas', 'gender': 'MALE', 'counrty_code': '', 'counrty': ''}, {'name': 'Slavko Vinčić', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Vinčić', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Nicolas Danos', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Danos', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Clément Turpin', 'role': 'REFEREE', 'name_short': 'Turpin', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Steen Dahrup', 'role': 'UEFA_DELEGATE', 'name_short': 'Dahrup', 'gender': 'MALE', 'counrty_code': 'DEN', 'counrty': 'Denmark'}, {'name': 'Frédéric Cano', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Cano', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}]",Paris,Parc des Princes,Parc des Princes,Parc des Princes,Parc des Princes,Parc des Princes
2017898,Ukraine,Poland,UKR,POL,0.0,1.0,,,0.0,1.0,Poland,WIN_REGULAR,2016,2016-06-21,2016-06-21T16:00:00Z,2.0,Group C,MD3,45.0,SOFT,25.0,PARTLY_CLOUDY,9.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,58874.0,62337,FRA,66534.0,43.26983,5.396,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 54, 'second': 32}, 'international_name': 'Jakub Błaszczykowski', 'club_shirt_name': 'BLASZCZYKOWSKI', 'country_code': 'POL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '16', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Svein-Erik Edvartsen', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Edvartsen', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Hüseyin Göçek', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Göçek', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Frank Andås', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Andås', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Kim Thomas Haglund', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Haglund', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Svein Oddvar Moen', 'role': 'REFEREE', 'name_short': 'Moen', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Ken Henry Johnsen', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Johnsen', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Roland Ospelt', 'role': 'UEFA_DELEGATE', 'name_short': 'Ospelt', 'gender': 'MALE', 'counrty_code': 'LIE', 'counrty': 'Liechtenstein'}, {'name': 'David R. Elleray', 'role': 'REFEREE_OBSERVER', 'name_short': 'Elleray', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}]",Marseille,Stade de Marseille,Stade de Marseille,Stade de Marseille,Stade de Marseille,Orange Vélodrome
2017895,Slovakia,England,SVK,ENG,0.0,0.0,,,0.0,0.0,,DRAW,2016,2016-06-20,2016-06-20T19:00:00Z,2.0,Group B,MD3,65.0,,18.0,CLOUDY_NIGHT,4.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,39051.0,63194,FRA,42000.0,45.4608556,4.390125,105.0,68.0,,,,,"[{'name': 'Antonio Damato', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Damato', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Juan Carlos Yuste', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Yuste', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Jesús Gil Manzano', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Gil Manzano', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Roberto Alonso Fernández', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Alonso Fernández', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Nodar Akhalkatsi', 'role': 'UEFA_DELEGATE', 'name_short': 'Akhalkatsi', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Carlos Velasco Carballo', 'role': 'REFEREE', 'name_short': 'Velasco Carballo', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Herbert Fandel', 'role': 'REFEREE_OBSERVER', 'name_short': 'Fandel', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Carlos del Cerro Grande', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'del Cerro Grande', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}]",Saint-Etienne,Stade Geoffroy Guichard,Stade Geoffroy Guichard,Stade Geoffroy Guichard,Stade Geoffroy Guichard,Stade Geoffroy Guichard
2017896,Russia,Wales,RUS,WAL,0.0,3.0,,,0.0,3.0,Wales,WIN_REGULAR,2016,2016-06-20,2016-06-20T19:00:00Z,2.0,Group B,MD3,60.0,SOFT,22.0,PARTLY_CLOUDY_NIGHT,3.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,28840.0,63215,FRA,31556.0,43.583261,1.434,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 11, 'second': 30}, 'international_name': 'Aaron Ramsey', 'club_shirt_name': 'Ramsey', 'country_code': 'WAL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 20, 'second': 41}, 'international_name': 'Neil Taylor', 'club_shirt_name': 'Taylor', 'country_code': 'WAL', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 67, 'second': 45}, 'international_name': 'Gareth Bale', 'club_shirt_name': 'BALE', 'country_code': 'WAL', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Stefan Johannesson', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Johannesson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Daniele Orsato', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Orsato', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Jonas Eriksson', 'role': 'REFEREE', 'name_short': 'Eriksson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Markus Strömbergsson', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Strömbergsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Aleš Zavrl', 'role': 'UEFA_DELEGATE', 'name_short': 'Zavrl', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Daniel Wärnmark', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Wärnmark', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Mathias Klasenius', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Klasenius', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Jaap Uilenberg', 'role': 'REFEREE_OBSERVER', 'name_short': 'Uilenberg', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}]",Toulouse,Stadium de Toulouse,Stadium de Toulouse,Stadium de Toulouse,Stadium de Toulouse,Stadium de Toulouse
2017893,Switzerland,France,SUI,FRA,0.0,0.0,,,0.0,0.0,,DRAW,2016,2016-06-19,2016-06-19T19:00:00Z,2.0,Group A,MD3,60.0,SOFT,18.0,PARTLY_CLOUDY_NIGHT,18.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,45616.0,250001580,FRA,49966.0,50.611911,3.130503,105.0,68.0,,,,,"[{'name': 'Jure Praprotnik', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Praprotnik', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Kyros Vassaras', 'role': 'REFEREE_OBSERVER', 'name_short': 'Vassaras', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Slavko Vinčić', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Vinčić', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Robert Vukan', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Vukan', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Damir Skomina', 'role': 'REFEREE', 'name_short': 'Skomina', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Matej Jug', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Jug', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Marco Fritz', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Fritz', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Adonis Procopiou', 'role': 'UEFA_DELEGATE', 'name_short': 'Procopiou', 'gender': 'MALE', 'counrty_code': 'CYP', 'counrty': 'Cyprus'}]",Lille Métropole,Stade Pierre Mauroy,Stade Pierre Mauroy,Stade Pierre Mauroy,Stade Pierre Mauroy,Decathlon Arena Stade Pierre Mauroy
2017894,Romania,Albania,ROU,ALB,0.0,1.0,,,0.0,1.0,Albania,WIN_REGULAR,2016,2016-06-19,2016-06-19T19:00:00Z,2.0,Group A,MD3,69.0,WET,17.0,PARTLY_CLOUDY_NIGHT,11.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,49752.0,250002940,FRA,58921.0,45.765,4.982,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 43}, 'international_name': 'Armando Sadiku', 'club_shirt_name': 'Sadiku', 'country_code': 'ALB', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Tasos Sidiropoulos', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Sidiropoulos', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Herbert Fandel', 'role': 'REFEREE_OBSERVER', 'name_short': 'Fandel', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Petr Ardeleanu', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Ardeleanu', 'gender': 'MALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Roman Slyško', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Slyško', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Tomáš Mokrusch', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Mokrusch', 'gender': 'MALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Pavel Královec', 'role': 'REFEREE', 'name_short': 'Královec', 'gender': 'MALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Michal Paták', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Paták', 'gender': 'MALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Martin Sturkenboom', 'role': 'UEFA_DELEGATE', 'name_short': 'Sturkenboom', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}]",Lyon,OL Stadium,Groupama Stadium,OL Stadium,OL Stadium,Groupama Stadium
